	t	ID	x	y	z	vx	vy	vz	yaw	roll	pitch	
-6277438562204192487878988888393020692503707483087375482269988814848.000000	10	1.0677	-0.0315	0.0901	12.8125	-0.3785	1.0813	0.0945	-0.5269	-0.3769	
-6277438562204192487878988888393020692503707483087375482269988814848.000000	10	1.0677	-0.0316	0.0901	12.8124	-0.3787	1.0810	0.1196	-0.5496	-0.4272	
-6277438562204192487878988888393020692503707483087375482269988814848.000000	10	1.0677	-0.0316	0.0901	12.8129	-0.3788	1.0810	0.1208	-0.5556	-0.4355	
-6277438562204192487878988888393020692503707483087375482269988814848.000000	10	1.0677	-0.0315	0.0901	12.8122	-0.3779	1.0815	0.1008	-0.6509	-0.4821	
-6277438562204192487878988888393020692503707483087375482269988814848.000000	10	1.0677	-0.0315	0.0902	12.8127	-0.3785	1.0819	0.1166	-0.5649	-0.4301	
-6277438562204192487878988888393020692503707483087375482269988814848.000000	10	1.0677	-0.0315	0.0902	12.8122	-0.3782	1.0823	0.0927	-0.6020	-0.4347	
-6277438562204192487878988888393020692503707483087375482269988814848.000000	10	1.0677	-0.0316	0.0901	12.8130	-0.3789	1.0818	0.1248	-0.5794	-0.4463	
-6277438562204192487878988888393020692503707483087375482269988814848.000000	10	1.0677	-0.0315	0.0901	12.8122	-0.3783	1.0809	0.1330	-0.5375	-0.4258	
-6277438562204192487878988888393020692503707483087375482269988814848.000000	10	1.0677	-0.0316	0.0901	12.8123	-0.3787	1.0810	0.1228	-0.5359	-0.4180	
-6277438562204192487878988888393020692503707483087375482269988814848.000000	10	1.0677	-0.0315	0.0901	12.8122	-0.3784	1.0810	0.1425	-0.5369	-0.4252	
-6277438562204192487878988888393020692503707483087375482269988814848.000000	10	1.0676	-0.0315	0.0901	-0.0009	0.0004	-0.0006	0.0983	-0.5232	-0.4274	
-6277438562204192487878988888393020692503707483087375482269988814848.000000	10	1.0677	-0.0316	0.0901	0.0000	-0.0000	-0.0001	0.1210	-0.5442	-0.4283	
-6277438562204192487878988888393020692503707483087375482269988814848.000000	10	1.0677	-0.0316	0.0902	-0.0009	-0.0007	0.0012	0.2149	-0.5500	-0.4088	
-6277438562204192487878988888393020692503707483087375482269988814848.000000	10	1.0677	-0.0315	0.0901	-0.0001	-0.0005	-0.0005	0.1484	-0.5468	-0.4271	
-6277438562204192487878988888393020692503707483087375482269988814848.000000	10	1.0677	-0.0315	0.0900	-0.0004	0.0001	-0.0015	0.1317	-0.5774	-0.4822	
-6277438562204192487878988888393020692503707483087375482269988814848.000000	10	1.0677	-0.0316	0.0901	0.0002	-0.0005	-0.0013	0.1205	-0.5450	-0.4181	
-6277438562204192487878988888393020692503707483087375482269988814848.000000	10	1.0677	-0.0316	0.0901	-0.0006	0.0002	-0.0008	0.1178	-0.5406	-0.4095	
-6277438562204192487878988888393020692503707483087375482269988814848.000000	10	1.0677	-0.0315	0.0901	-0.0003	0.0002	0.0001	0.1368	-0.5362	-0.4074	
-6277438562204192487878988888393020692503707483087375482269988814848.000000	10	1.0677	-0.0315	0.0901	-0.0002	0.0002	-0.0000	0.1384	-0.5421	-0.4163	
-6277438562204192487878988888393020692503707483087375482269988814848.000000	10	1.0677	-0.0315	0.0902	0.0005	-0.0001	0.0010	0.1133	-0.5736	-0.4322	
-6277438562204192487878988888393020692503707483087375482269988814848.000000	10	1.0677	-0.0315	0.0902	0.0006	0.0001	0.0016	0.0838	-0.6030	-0.4388	
-6277438562204192487878988888393020692503707483087375482269988814848.000000	10	1.0677	-0.0315	0.0902	0.0003	0.0003	0.0011	0.1210	-0.5627	-0.4317	
-6277438562204192487878988888393020692503707483087375482269988814848.000000	10	1.0677	-0.0315	0.0901	0.0003	0.0011	-0.0011	0.1379	-0.5421	-0.4069	
-6277438562204192487878988888393020692503707483087375482269988814848.000000	10	1.0677	-0.0316	0.0900	0.0004	-0.0005	-0.0005	0.1192	-0.6123	-0.4862	
-6277438562204192487878988888393020692503707483087375482269988814848.000000	10	1.0677	-0.0315	0.0902	0.0006	0.0002	0.0017	0.1216	-0.5613	-0.4405	
-6277438562204192487878988888393020692503707483087375482269988814848.000000	10	1.0677	-0.0315	0.0902	0.0003	0.0001	0.0010	0.1151	-0.5613	-0.4187	
-6277438562204192487878988888393020692503707483087375482269988814848.000000	10	1.0677	-0.0316	0.0901	-0.0005	-0.0011	0.0002	0.2103	-0.5295	-0.3998	
-6277438562204192487878988888393020692503707483087375482269988814848.000000	10	1.0677	-0.0316	0.0901	0.0004	-0.0009	-0.0003	0.1210	-0.6175	-0.4659	
-6277438562204192487878988888393020692503707483087375482269988814848.000000	10	1.0677	-0.0315	0.0902	0.0007	-0.0001	0.0008	0.1215	-0.5544	-0.4241	
-6277438562204192487878988888393020692503707483087375482269988814848.000000	10	1.0677	-0.0316	0.0900	-0.0001	-0.0005	-0.0017	0.1352	-0.6041	-0.4874	
-6277438562204192487878988888393020692503707483087375482269988814848.000000	10	1.0680	-0.0314	0.0902	0.0034	0.0007	-0.0003	-0.0395	-0.4260	-0.3042	
-6277438562204192487878988888393020692503707483087375482269988814848.000000	10	1.0677	-0.0316	0.0901	-0.0002	-0.0003	-0.0011	0.1184	-0.5469	-0.4199	
-6277438562204192487878988888393020692503707483087375482269988814848.000000	10	1.0677	-0.0315	0.0901	-0.0000	0.0001	0.0003	0.1510	-0.6243	-0.4988	
-6277438562204192487878988888393020692503707483087375482269988814848.000000	10	1.0677	-0.0315	0.0901	-0.0006	0.0006	0.0011	0.0744	-0.5532	-0.3853	
